postcode_id,pprice_qm2007,pprice_qm_se2007,pcv2007,pprice_qm2008,pprice_qm_se2008,pcv2008,pprice_qm2009,pprice_qm_se2009,pcv2009,pprice_qm2010,pprice_qm_se2010,pcv2010,pprice_qm2011,pprice_qm_se2011,pcv2011,pprice_qm2012,pprice_qm_se2012,pcv2012,pprice_qm2013,pprice_qm_se2013,pcv2013,pprice_qm2014,pprice_qm_se2014,pcv2014,pprice_qm2015,pprice_qm_se2015,pcv2015,pprice_qm2016,pprice_qm_se2016,pcv2016,pprice_qm2017,pprice_qm_se2017,pcv2017,pprice_qm2018,pprice_qm_se2018,pcv2018,pprice_qm2019,pprice_qm_se2019,pcv2019,pprice_qm2020,pprice_qm_se2020,pcv2020,pprice_qm2021,pprice_qm_se2021,pcv2021
92697,1141.8384,38.435741,.03366128,1412.8857,69.706207,.049336053,1313.389,47.821526,.036410786,1373.746,4.6062627,.0033530672,1343.8135,6.4930739,.0048318268,1369.5659,123.86588,.090441704,1322.369,56.1339,.042449497,1269.5348,28.458595,.022416554,1243.375,31.276447,.025154477,1260.6852,10.367894,.0082240151,1223.1239,80.735115,.066007309,1368.2252,174.58875,.12760234,1509.5283,72.953926,.048328955,1855.4391,130.30389,.070228063,2257.7214,263.49292,.11670745
92699,1354.2839,64.92421,.047939882,1572.5048,28.31901,.018008854,1448.8411,27.902998,.01925884,1474.5854,30.940805,.020982714,1421.9924,86.996407,.061179232,1434.7699,97.523323,.067971401,1470.7239,76.944588,.052317493,1516.0305,7.4821897,.0049353819,1452.5238,83.297012,.0573464,1486.0735,51.783314,.034845728,1459.5117,31.103441,.021310855,1590.2833,125.30967,.078797072,1746.2239,4.3851204,.0025112017,2047.5999,184.10907,.089914575,2505.7554,2.9067371,.0011600243
92700,1076.9436,7.2699661,.0067505543,1339.7892,11.225303,.0083784098,1050.3162,6.6855636,.0063652867,1118.2343,60.965199,.054519165,948.29626,80.008392,.084370673,992.92725,92.466934,.093125589,1217.1204,10.348312,.0085022915,1158.5221,31.628559,.027300783,1211.1082,56.183418,.04639009,1116.5682,3.2187507,.0028827174,1231.5679,55.340965,.044935375,1247.6649,91.535461,.07336542,1487.8726,77.51265,.052096296,1518.3654,53.80629,.035436984,2029.7512,110.22689,.054305617
92702,1536.2168,379.4819,.24702367,1660.089,230.40778,.13879243,1294.5251,104.32325,.080588043,1244.2109,136.2607,.10951575,1444.1781,217.93666,.15090705,1413.5653,229.07794,.16205685,1531.4124,307.14359,.2005623,1453.3342,272.93689,.1878005,1572.2646,174.33408,.11088087,1461.2357,174.22566,.11923173,1511.9031,163.08893,.10786996,1669.9935,216.83664,.1298428,1731.7589,134.30983,.077556886,1965.1069,224.10379,.11404152,2526.7678,62.523579,.024744488
92703,1022.7028,6.4972444,.0063530132,1159.4799,23.254396,.020055886,961.40344,9.4467621,.009826012,1184.686,90.747475,.07660044,1172.3881,123.03374,.10494284,1078.2813,136.57297,.12665802,925.14905,80.375626,.086878568,994.50281,105.08013,.10566097,1044.7936,118.4324,.11335482,1088.0267,10.151687,.0093303649,1171.8353,120.18092,.10255785,1382.9938,30.858679,.022312956,1377.6487,50.449707,.036620155,1729.6312,126.35918,.073055558,2123.3386,107.29419,.050530888
92705,1265.7454,100.39471,.079316676,1522.655,43.616802,.028645229,1484.1409,20.166019,.013587672,1425.4086,39.375732,.027624173,1351.9875,47.239597,.034940854,1402.8079,110.46198,.078743488,1438.1782,111.05601,.077219918,1437.3719,68.639,.047753122,1381.9645,35.088566,.025390353,1492.7137,64.586555,.043267876,1395.0453,49.390133,.035403963,1545.9359,21.599531,.013971816,1693.7269,30.527731,.018023998,1930.0818,130.71695,.06772612,2413.4043,157.5134,.065266065
92706,1699.7484,41.871025,.024633661,1882.21,113.54803,.060326971,1669.288,124.04674,.074311167,1464.4589,103.61071,.070750169,1694.8892,13.042932,.0076954481,1709.0745,24.665346,.014431991,1673.0237,208.60487,.12468734,1601.1851,80.588539,.050330561,1744.1671,15.453081,.0088598626,1707.9249,26.84704,.015719099,1587.22,46.099911,.029044436,1737.0483,72.318161,.041632786,2073.7371,96.692299,.046627078,2515.9253,7.718575,.0030678872,2728.1021,216.6814,.079425693
92708,1679.791,45.814732,.027274067,1708.9749,63.301414,.037040576,1430.0238,73.326019,.051276084,1341.7352,26.491255,.019744026,1628.1427,95.311958,.058540296,1792.2512,50.533413,.028195497,1746.031,32.559917,.018647961,1504.6798,30.203342,.020072937,1728.9012,16.662361,.0096375439,1679.0199,8.2583399,.0049185478,1698.0309,11.977642,.0070538423,1855.6144,55.619514,.029973639,2032.8613,43.053616,.021178825,2393.927,23.963064,.01000994,2634.1436,76.32428,.028974989
92709,1011.1769,21.58795,.02134933,1292.3644,40.062473,.030999364,1220.8551,139.91809,.11460663,1165.163,136.87953,.11747672,1135.0519,68.162346,.060052186,1249.3563,31.865313,.025505384,1237.418,49.767689,.040218979,1204.38,119.62978,.099328928,1169.3715,75.275787,.06437286,1265.7408,90.354385,.071384586,1244.7894,102.23685,.08213184,1275.9657,47.61475,.037316639,1453.6965,89.607323,.061641011,1695.3257,74.243576,.043793105,2024.4167,68.240326,.033708636
92711,1666.8588,120.01916,.072003193,1731.7025,56.763439,.032778978,1628.757,11.166936,.0068561095,1550.838,55.34285,.03568577,1783.9543,29.21244,.016375106,1904.2434,83.646255,.043926243,1717.7388,227.16022,.13224375,1578.251,127.57729,.080834605,1663.343,110.74596,.066580348,1714.6152,82.948166,.04837713,1830.9856,39.599407,.021627372,2065.4099,53.06712,.025693262,2207.2173,8.365737,.0037901737,2664.5193,11.525306,.0043254727,2665.3391,81.044533,.030406836
92712,1378.9501,58.770432,.042619694,1582.1588,86.166649,.054461442,1504.5996,10.040554,.0066732396,1497.3564,14.665277,.0097941123,1421.5861,17.471266,.012289981,1428.1282,77.639671,.054364637,1484.3296,122.89581,.082795501,1545.0203,32.781506,.021217525,1458.7252,96.539619,.06618081,1500.5093,67.891937,.045245931,1458.8595,23.562901,.01615159,1636.6101,60.039879,.036685511,1759.7825,19.618198,.011148081,2059.3611,199.09773,.096679367,2525.8906,24.429203,.0096715204
92714,1137.0286,50.919975,.044783372,1436.4015,39.171803,.02727079,1327.2284,36.392868,.0274202,1304.6873,80.645561,.061812177,1290.6456,14.164743,.010974929,1364.3945,66.57148,.048791956,1352.1793,38.863583,.028741442,1270.0399,84.20224,.066298895,1217.6609,18.517099,.015207107,1309.1062,45.263313,.034575738,1337.7343,103.06182,.077042073,1396.7555,115.17384,.082458124,1613.2686,6.7925539,.0042104297,1815.4508,34.938366,.019245008,2191.1155,47.118416,.021504305
92715,1216.6987,37.989529,.031223448,1377.4274,33.148315,.024065381,1230.5502,22.354202,.018166022,1310.5885,45.733685,.034895532,1292.6702,14.717964,.011385707,1189.6512,33.768604,.028385296,1155.5077,24.864649,.021518376,1247.078,85.446136,.068517074,1260.7251,18.331594,.014540517,1252.8081,30.139168,.02405729,1344.7792,118.80341,.088344179,1353.6406,122.24152,.090305746,1409.7439,29.763586,.021112761,1890.571,53.611988,.028357564,2337.7161,122.41859,.052366752
92717,1013.7866,35.255749,.034776304,1182.0612,12.01435,.010163899,1023.3205,21.58585,.021093929,1266.9119,63.976601,.050498068,1168.8258,118.26947,.10118657,1012.2355,87.639709,.086580351,907.88312,34.401569,.03789207,1019.8628,97.62487,.095723532,1040.3016,50.04295,.048104268,1064.5061,52.717442,.04952291,1115.2759,78.470566,.070359781,1278.1392,18.745235,.014666037,1326.9204,22.561541,.017002935,1615.9551,138.22754,.085539222,2212.0562,31.367756,.014180361
92718,1368.9207,69.207527,.050556272,1577.8005,30.49498,.019327525,1463.5488,23.081038,.015770596,1504.4943,11.970097,.0079562264,1446.2407,75.353737,.052103177,1432.4646,97.437653,.068020985,1477.8711,87.128555,.05895545,1535.0562,10.911681,.007108327,1425.2058,143.44109,.10064588,1443.8407,133.90277,.092740685,1437.0341,35.409573,.024640733,1660.1167,86.322258,.051997706,1773.7532,14.753108,.0083174529,2135.9309,127.10646,.059508696,2588.7195,56.031837,.021644615
92720,1566.91,7.4214635,.0047363685,1714.4558,114.29342,.066664547,1596.781,205.04768,.12841316,1540.7905,53.893948,.034978114,1586.8733,101.45597,.063934512,1724.3936,110.8113,.064261027,1716.2479,6.9943657,.0040753819,1518.5652,44.295143,.029169075,1588.5903,44.788677,.028193975,1447.1531,98.331757,.067948416,1570.9836,45.817078,.029164579,1795.8152,96.161118,.053547334,2080.4561,13.134432,.0063132467,2536.0823,93.027611,.036681622,2415.8342,85.043823,.035202675
92721,1241.5488,25.442827,.020492813,1412.4658,2.5633047,.0018147728,1287.4563,3.9945979,.0031027056,1356.0609,57.676201,.042532161,1301.3958,72.845161,.055974644,1259.5343,53.46283,.042446505,1202.6088,82.276871,.068415329,1298.7271,96.649948,.074418984,1284.0016,55.392506,.043140527,1263.09,98.000473,.07758788,1321.7019,8.3753386,.0063367835,1476.2076,52.656544,.035670146,1585.2484,71.8209,.04530577,1965.3339,28.259401,.014378931,2396.4998,93.242981,.038907986
92723,1130.9192,57.285446,.050653882,1383.4175,39.912029,.028850315,1310.9355,158.30836,.12075984,1251.8057,118.68291,.094809376,1189.0162,47.634533,.040062137,1252.3209,36.579163,.029209096,1405.9042,31.30706,.022268275,1354.3711,233.88286,.17268743,1267.6539,90.903908,.071710348,1385.5201,87.064857,.062839113,1264.938,14.616993,.011555501,1414.9532,197.18338,.13935682,1700.6292,30.277719,.017803835,1883.1055,39.546127,.021000484,2421.3254,342.29929,.14136855
92724,1148.725,182.17857,.15859199,1314.5414,104.71508,.079659022,1145.7786,12.498052,.010907912,1297.2938,69.192978,.053336397,1061.6029,131.41322,.12378755,963.82556,100.60957,.10438567,959.49408,79.416412,.082769051,969.79193,65.13044,.067159191,1141.8287,88.383835,.077405512,1129.9276,139.79076,.12371656,1558.5306,195.57924,.1254895,1519.5864,43.363579,.028536435,1605.043,208.7771,.13007571,2159.4692,77.993927,.036117174,2027.391,87.792007,.04330295
92726,1021.6479,91.923912,.089976117,1317.9355,57.12949,.043347713,1205.5537,7.2376242,.0060035684,1224.58,186.12344,.15198962,1191.5984,57.313484,.048097987,1266.9822,95.131783,.075085334,1237.8468,22.89889,.018498968,1156.9547,63.993362,.0553119,1055.3378,2.9032073,.0027509746,1148.629,15.816923,.013770263,1142.1107,6.5297117,.0057172319,1217.1697,118.01852,.096961439,1483.9033,3.5321991,.0023803432,1584.1901,40.353355,.025472546,1999.3883,122.57085,.061304174
92727,1234.1733,38.270432,.031008961,1485.4701,85.301781,.057424098,1361.0896,6.2734227,.0046091182,1425.3511,42.300537,.029677276,1428.1554,109.22951,.076482929,1429.2543,40.575657,.028389391,1400.6058,17.930986,.012802307,1370.4977,8.1286592,.0059311735,1317.5492,30.932247,.023477109,1313.6316,120.49201,.091724358,1332.1656,7.1212602,.0053456267,1523.8728,155.04269,.10174254,1612.9332,26.997799,.016738323,1949.1206,101.73583,.052195761,2340.24,47.617519,.02034728
92729,1478.6051,176.006,.11903516,1658.0697,158.94685,.09586259,1378.9893,116.23419,.084289409,1241.6793,.91855407,.00073976757,1478.4747,81.220818,.054935548,1522.1841,86.76104,.056997731,1518.9091,126.76183,.083455838,1449.2992,119.62656,.082540967,1604.3557,50.236507,.031312574,1584.5239,68.54493,.043259006,1522.6342,38.747322,.025447559,1698.3069,29.074665,.017119795,1813.2419,67.498711,.037225429,2200.3164,53.160587,.024160428,2759.511,65.625038,.023781402
93047,2387.0015,55.207047,.0231282,2419.3596,25.559505,.010564575,2538.4829,7.3919649,.0029119616,2595.792,36.402111,.014023509,2924.0869,105.09528,.035941232,3401.0908,72.005341,.021171249,3683.1736,49.799198,.013520731,3909.2371,113.38033,.029003186,3584.8071,202.57054,.056508072,4068.0774,83.796295,.020598501,4814.3213,80.863487,.016796445,4766.999,98.558823,.020675234,5094.8975,118.5427,.023266945,5720.0278,75.052032,.01312092,5847.9116,247.20688,.042272676
93049,2360.3911,106.65462,.045185149,2423.8613,123.41816,.050917994,2480.2983,71.746216,.028926445,2601.6094,19.537085,.0075096148,2921.3074,40.749569,.013949086,3221.376,263.47702,.081790209,3488.4937,120.54021,.034553658,3591.8853,71.191719,.019820154,3406.2043,333.03964,.097774416,3926.0022,100.0016,.025471611,4800.8115,325.93332,.0678913,4621.1504,166.18883,.035962652,5057.314,147.56384,.029178305,5776.1187,99.837265,.01728449,5668.4243,205.33478,.036224313
93051,2356.4036,21.344013,.0090578767,2432.3945,74.537796,.030643793,2500.6589,22.882694,.0091506662,2612.2415,49.131237,.018808076,2919.0461,3.7826927,.001295866,3281.0532,367.58597,.11203292,3587.6113,167.52849,.046696387,3673.782,50.503113,.0137469,3612.7505,333.80911,.092397496,4006.0881,111.97346,.027950821,4811.1675,438.34341,.091109574,4699.2466,51.504086,.010960073,5067.5952,40.453083,.0079826983,5715.583,7.2445006,.0012674999,5963.9102,16.867052,.0028281868
93053,2106.479,86.142509,.040894076,2210.6174,137.18707,.062058259,2314.3564,72.78476,.031449243,2467.3003,138.4129,.056098927,2677.4556,102.65368,.038340013,3158.947,214.52718,.067910977,3566.9475,193.46126,.054237202,3660.0352,206.67442,.05646788,3543.9956,172.76805,.04874951,3813.7512,402.72937,.10559928,4625.9722,185.51979,.040103957,4681.2563,375.67642,.080251195,4793.2656,345.51999,.072084464,5228.2437,284.40689,.054398172,5401.0161,204.16917,.037801992
93055,1904.3954,222.62357,.11689986,1854.5463,92.180435,.049705114,1949.2538,129.45842,.066414349,2051.8315,121.5833,.059255984,2269.1973,50.457256,.022235729,2820.0984,87.042458,.030865043,3256.915,211.35312,.064893655,3644.5466,70.322556,.019295283,3159.1709,359.42847,.11377304,3442.5281,107.50765,.031229274,4187.0098,16.877748,.0040309792,4456.6196,4.43929,.00099611154,4376.189,149.4268,.034145419,4702.8701,374.93561,.079724848,4829.9072,38.678795,.0080081858
93057,2049.9006,4.9522648,.0024158561,1999.5753,29.826258,.014916296,2123.384,29.656595,.013966666,2173.9688,37.445347,.017224418,2500.5266,59.732239,.023887863,3029.2537,11.0322,.0036418871,3024.9478,135.75507,.044878483,3315.8013,159.59814,.048132602,3021.5154,139.30997,.046105992,3612.3354,333.92722,.092440814,4077.9917,39.479465,.0096811047,3894.4063,273.30182,.070178047,4463.2773,270.17801,.060533546,4747.542,79.507774,.016747145,4751.8408,247.38994,.052061915
93059,2442.8718,146.73596,.060066991,2459.3423,35.015842,.014237889,2542.6509,63.295712,.024893591,2595.6528,86.506111,.033327304,2961.4351,26.262505,.0088681681,3387.9453,187.51907,.055348907,3648.0908,188.8231,.051759429,3827.0913,20.557508,.0053715752,3449.9067,180.6162,.052353937,4059.5134,274.25409,.067558363,4914.8418,336.14984,.068394847,4674.6377,360.48227,.077114485,5179.1802,25.640703,.0049507264,5735.4658,83.076721,.014484738,5815.2119,165.7307,.028499512
93073,1580.3315,33.519623,.021210501,1597.7634,45.747307,.028632089,1441.9991,37.154472,.025765946,1679.4971,52.148861,.031050283,1756.686,77.904144,.044347223,1767.8716,38.488968,.02177136,2052.2068,68.832024,.033540491,2206.3755,59.742001,.027076988,2855.8843,127.81688,.044755623,2726.9014,244.26454,.089575864,3024.1978,44.492428,.014712143,3262.1677,40.226311,.01233116,3182.105,70.932213,.022290971,3320.334,80.141685,.024136635,3896.5737,137.33633,.035245407
93077,1903.7996,2.9748008,.0015625599,1914.9783,55.250103,.028851556,1801.1134,15.162678,.0084185023,1902.8394,25.085745,.013183323,2024.0115,39.962879,.019744394,2260.583,14.379186,.0063608307,2494.853,41.077625,.016464949,2568.2896,102.59081,.039945185,3158.0801,173.45338,.05492368,2935.7329,99.974281,.034054283,3412.9309,19.113108,.0056002033,3418.2502,49.468887,.014471991,3633.8743,59.401089,.01634649,4108.3403,47.228271,.011495706,4111.707,53.13026,.012921704
93080,2038.2095,94.234177,.046233803,2135.6953,108.69601,.050894909,2054.7549,133.61787,.065028623,2192.2986,30.230206,.013789274,2436.1545,169.22295,.069463141,2466.3008,40.163475,.016284905,2735.3328,72.663139,.026564643,2586.5029,87.925858,.033994108,3294.0586,38.142925,.01157931,3323.3374,56.748062,.017075624,3907.2463,129.80353,.03322123,3908.3643,359.78146,.092054233,4206.0874,172.05942,.040907238,4732.2656,117.28798,.024784742,5093.7358,200.19705,.039302599
93083,1645.3933,126.39133,.07681527,1804.5115,61.033752,.033822868,1706.3334,66.503494,.038974501,1864.09,48.549927,.026044842,1783.4193,68.321785,.038309433,2000.0922,26.91898,.013458869,2253.7161,109.91893,.048772305,2505.7222,90.477966,.036108539,3241.1289,355.94678,.10982185,3175.1074,165.17764,.052022696,3275.2993,22.974785,.0070145605,3659.126,167.86322,.045875221,3563.0903,162.14439,.045506675,3455.4358,233.99519,.067717999,4116.5151,146.70081,.035637137
93086,1373.4336,110.70226,.080602556,1525.1105,69.953438,.045867786,1249.8942,119.14785,.095326349,1252.7565,121.60698,.097071521,1192.5408,97.831322,.082036041,1103.609,78.637993,.071255304,1096.343,5.4000936,.0049255509,1224.4216,95.887741,.07831268,1664.5607,221.27991,.13293593,1618.5125,17.089951,.010559048,1674.2029,65.999817,.039421637,2223.6558,263.48669,.11849257,2206.7825,180.40236,.081749044,2473.0293,68.780464,.027812231,2536.2983,3.7460933,.0014769924
93087,1576.7408,35.769352,.022685625,1623.6735,78.969742,.048636466,1491.4023,17.301785,.011601018,1669.9458,21.500042,.012874695,1706.0612,48.960663,.02869807,1954.2104,97.93248,.050113577,2265.3992,112.79119,.049788661,2099.8865,19.279253,.0091810934,2396.0745,119.58865,.049910236,2853.5913,67.86972,.023783967,3088.5913,150.74033,.048805527,3160.1863,84.460663,.026726482,3231.5447,69.133247,.021393251,3365.7625,47.951588,.014246873,3544.4561,32.897915,.0092815133
93089,1421.7646,197.51686,.13892373,1565.7261,199.31932,.12730153,1236.7505,193.70264,.15662225,1426.098,214.26514,.15024573,1325.5161,196.59312,.1483144,1313.5037,172.84309,.13158935,1483.9181,269.319,.18149182,1306.1119,286.65125,.21946913,1658.0143,292.29282,.17629088,2039.7542,357.18835,.17511344,1969.5529,324.47357,.16474479,2474.2961,579.61487,.23425445,2423.8152,643.30579,.26541042,2405.3738,455.72791,.18946241,3120.4666,521.79431,.16721676
93090,1685.0543,46.519897,.027607357,1634.5078,46.485237,.0284399,1673.1144,42.383911,.025332345,1882.6863,38.094524,.020234132,1902.5723,123.6389,.064985126,2120.6213,222.12106,.10474339,2373.1812,72.669571,.030621165,2525.9382,123.12725,.048745155,2453.0576,165.58849,.067502894,2995.9321,79.7631,.0266238,3370.5635,52.790409,.015662191,3274.6509,141.29474,.04314803,3429.1189,141.29715,.04120509,3522.1882,71.963043,.020431345,3831.1431,99.761314,.026039569
93092,1822.8608,29.603764,.016240276,1783.5065,31.587555,.017710928,1837.2286,131.63503,.071648687,2006.9147,54.300373,.027056642,2033.4629,151.56378,.074534819,2270.7104,198.21228,.087290868,2641.4355,12.680357,.0048005553,2720.9832,20.120176,.0073944507,2756.5317,226.90584,.082315698,3350.2483,138.00157,.041191448,3852.8589,61.327454,.015917389,3567.1304,69.263809,.019417236,3869.3333,246.94542,.063821182,4069.6628,214.42723,.052689187,4166.5376,399.99197,.096001044
93093,1656.5591,151.13646,.091235176,1656.6207,69.35939,.041867997,1558.0554,146.38019,.093950562,1858.2294,14.23692,.0076615517,1851.4113,84.555367,.045670763,1693.2866,126.02043,.074423566,2074.8135,236.66498,.11406566,2135.0969,189.03758,.088538177,2989.8547,606.62744,.20289528,2823.5686,201.96428,.071528025,2686.896,142.31284,.052965518,2986.5435,179.15173,.059986316,3107.4009,278.0387,.089476287,3159.4072,250.01285,.079132833,4275.0283,39.163479,.0091609871
93095,1387.5765,17.172581,.012375952,1416.022,53.245861,.037602425,1254.9866,15.286868,.012180902,1464.4706,67.974899,.046416022,1500.0883,143.74979,.09582755,1708.8175,239.7043,.14027496,1832.4266,172.39806,.094081834,1701.6937,271.47751,.15953371,1712.9594,120.79704,.070519499,2277.0276,196.54898,.086318225,2412.4207,196.50378,.081455022,2706.385,73.122856,.027018646,2728.176,227.03693,.083219312,2739.0327,130.07242,.047488451,3093.0769,76.695282,.024795789
93096,1707.2605,53.704235,.031456381,1845.9156,73.946365,.040059451,1605.703,64.586769,.04022336,1738.1785,74.87429,.043076295,1716.9429,83.61692,.048701052,1690.1202,35.088428,.020760907,1876.9857,42.176605,.022470392,1907.6016,144.08299,.075530969,2748.2222,206.55984,.075161263,2666.2378,.34778959,.00013044207,2604.2634,149.37061,.057356182,3032.7239,182.4325,.060154665,2950.0293,59.79813,.020270351,3343.9753,48.413589,.014477855,3667.2275,138.73026,.037829738
93098,1614.144,21.522568,.013333734,1618.9772,16.941673,.01046443,1497.8368,45.29385,.030239509,1739.4808,105.28802,.06052842,1827.0991,195.67934,.10709837,2037.2493,231.10422,.11343934,2284.5176,204.74715,.089623801,2070.8691,177.99904,.085953787,2072.9646,35.556637,.017152553,2707.4937,91.284676,.033715565,3030.0479,84.690331,.027950162,2887.5332,137.50615,.047620628,3244.8694,12.735664,.003924862,3510.3745,101.25716,.028845116,3815.2427,10.094288,.0026457787
93099,1440.5929,55.902596,.038805269,1634.2833,39.337158,.024069974,1379.3324,10.553354,.0076510594,1359.9573,78.047096,.057389375,1276.8577,12.663902,.009918022,1233.5323,39.521076,.032038946,1293.4005,45.37392,.035081107,1373.2462,141.58342,.10310126,1964.5703,249.97899,.12724359,1928.2861,14.075408,.0072994395,1777.0448,9.4345865,.005309144,2394.7224,109.16435,.04558539,2358.0183,9.4799185,.0040202904,2589.8481,1.8854487,.00072801515,3172.9199,15.287901,.0048182434
93101,1355.5597,179.58345,.13247919,1421.3496,106.65017,.07503444,1157.8358,116.11922,.10028989,1373.5406,174.79332,.12725748,1300.7393,185.61815,.14270204,1440.6805,206.81561,.14355411,1650.761,326.36447,.19770546,1401.8293,313.51059,.2236439,1503.9376,52.258144,.034747548,1991.9177,327.16327,.16424537,1998.0963,455.04523,.22773938,2474.0562,557.16956,.2252049,2308.4063,545.93091,.2364969,2493.665,445.24026,.17854854,3012.2314,373.73804,.12407348
93102,1483.9354,148.40262,.10000612,1627.1239,148.56699,.0913065,1339.152,174.82468,.13054879,1480.1405,263.98132,.17834882,1351.386,208.91939,.15459639,1299.228,214.22766,.16488843,1368.696,301.8201,.22051653,1363.0519,335.74002,.24631493,1838.3433,423.9628,.23062222,1989.7809,376.5376,.18923572,2019.2562,337.30643,.16704489,2419.3713,558.49646,.23084363,2441.5403,633.35095,.2594063,2562.9519,411.64142,.16061223,3040.0518,386.07233,.12699531
93104,1283.0972,49.138229,.038296577,1482.8967,106.40907,.07175757,1132.006,105.45231,.093155257,1260.3359,123.86155,.098276615,1166.1322,78.330101,.067170858,1118.7057,121.94455,.10900503,1194.7025,186.16988,.15582949,1100.4105,189.02873,.1717802,1728.9152,248.38037,.14366256,1849.5728,167.01614,.090299852,1679.8342,122.87466,.073146895,2110.762,281.67435,.13344677,2307.5857,597.82343,.25906879,2244.1587,272.81024,.1215646,2910.1096,306.92752,.1054694
93105,1856.5526,151.41531,.081557244,1794.6467,117.40744,.065420918,1841.3855,56.73262,.030809747,2002.9028,61.256359,.03058379,2083.0093,38.888554,.01866941,2302.1282,114.3858,.049686983,2750.9558,93.79969,.034097128,2819.677,134.88197,.047835965,2971.8655,30.170185,.010151935,3268.7061,195.67661,.059863627,3618.9526,136.12914,.037615616,3699.2942,95.950798,.025937596,3833.2871,124.36469,.032443352,3896.2156,26.44413,.006787132,4542.665,47.786728,.010519536
93107,1876.2593,.097447447,.000051937091,1897.0613,79.907295,.042121619,1754.9742,30.422575,.017335055,1953.7539,41.4744,.021228056,2049.6558,63.496635,.030979171,2301.9695,60.739758,.026385996,2715.6934,102.63902,.037794773,2575.7881,28.277729,.010978282,3024.7896,132.44133,.043785304,3272.7864,42.862179,.01309654,3629.5466,235.34909,.064842559,3698.8889,8.2906361,.0022413856,4033.8701,234.603,.058158293,4144.7324,112.35518,.027107945,4146.4287,103.53284,.024969161
93109,1459.2698,70.385094,.048233092,1439.8816,102.80605,.071398959,1437.6232,69.234718,.048159156,1644.8944,5.166328,.0031408265,1581.709,46.399952,.029335327,1726.5237,188.46156,.10915666,1974.7817,212.78897,.10775316,2100.8816,416.88388,.19843283,2122.1299,104.52672,.049255572,2476.8994,96.644516,.039018344,2643.7146,251.50418,.09513288,2691.4592,241.62323,.089774065,2875.707,273.67526,.095167994,2992.0278,236.64818,.079092905,3060.7026,197.77477,.06461744
93128,1800.67,9.4769735,.0052630263,1751.6758,40.364361,.023043282,1891.0161,39.441101,.020857094,1922.1687,63.512932,.03304233,1921.7352,8.5704174,.0044597285,2149.176,22.252502,.010353969,2262.6802,1.1797255,.00052138412,2307.9976,111.30653,.04822645,2720.3962,40.437595,.014864597,2648.2805,74.986618,.028315209,3126.0889,11.371899,.0036377402,2796.207,43.875736,.015691161,3395.1533,115.49004,.034016147,3624.1831,66.768921,.018423164,3857.8823,66.757591,.017304206
93133,1220.0923,82.864578,.067916647,1191.1589,35.316032,.029648464,1292.5039,31.745857,.024561517,1223.1207,25.159319,.020569775,1101.2386,90.6791,.082342826,1174.0139,47.155018,.040165637,1305.25,84.093735,.064427301,1227.0358,61.057468,.049760137,1467.2487,57.395023,.039117448,1572.0706,120.77226,.076823689,1680.2465,144.65143,.08608941,1899.5741,150.14584,.079041846,2284.8984,108.77532,.047606196,2517.1545,180.51895,.071715482,3072.6592,119.50929,.038894419
93138,1952.735,317.81009,.16275127,2070.4639,397.14023,.1918122,2029.3934,327.92148,.16158596,1890.9606,82.507294,.043632478,1879.9867,490.56348,.26093987,2204.9277,642.14349,.2912311,2028.6447,453.16003,.22338068,2557.573,737.37933,.28831214,2363.116,152.32101,.0644577,2754.8577,146.07414,.053024206,2645.3418,68.910439,.026049729,3170.3257,50.088299,.015799101,4017.0996,329.38431,.081995554,3943.4575,265.9566,.067442492,3829.5479,260.71725,.068080425
93142,1494.8568,37.937767,.025378864,1480.3488,24.961632,.016861994,1603.6754,117.02701,.07297425,1456.0374,33.22982,.022822093,1478.7649,13.436162,.0090860706,1679.5856,9.5192928,.0056676436,1691.5991,9.9702311,.005893968,1696.822,13.102719,.0077219172,2028.8439,123.43367,.060839415,2094.3147,98.114464,.046848003,2286.6108,41.968517,.018354027,2265.8064,80.940826,.035722747,2777.9355,1.502395,.00054083148,2967.929,111.28178,.03749476,3427.1516,88.203522,.025736686
93149,1283.3539,171.0379,.13327415,1338.922,166.44502,.12431271,1329.0404,186.58905,.14039381,1248.5161,179.24921,.1435698,1199.1569,171.13849,.14271568,1303.8945,221.55492,.16991782,1276.5098,97.636597,.076487154,1394.1387,144.47778,.10363229,1719.1066,217.92905,.12676878,1677.3005,184.61781,.11006842,1794.8789,289.80057,.16145967,1908.7909,167.35373,.087675259,2227.9536,238.82135,.10719314,2399.6199,159.63239,.066524029,3145.7905,337.1748,.10718285
93152,1513.0985,7.5143452,.0049661971,1542.3164,4.1182146,.0026701491,1595.2672,49.027733,.030733243,1573.1012,42.000053,.026698889,1603.9137,96.04052,.059878856,1860.9655,193.2032,.1038188,2068.5352,113.21998,.054734375,2092.4734,189.0497,.090347484,2196.135,240.39882,.1094645,2387.2708,90.248878,.037804209,2843.8687,216.82578,.076243244,2883.1555,150.69371,.052266937,2889.8875,28.239676,.0097718947,3253.1177,69.011261,.021213884,3642.2942,343.79614,.094389997
